Age,Experience,Skill,RushFactor,WorkStart,WorkDuration,WorkEnd,HomeLat,HomeLng,WorkLat,WorkLng,PreviousAccidents,Accidents
64,39,1.317,0.858,8,8,16,60.0196,30.3928,59.8752,30.4353,2,0
57,36,1.173,1.100,10,5,15,59.8541,30.3332,60.0242,30.2208,6,1
46,22,1.495,0.871,10,10,20,59.9889,30.1949,59.9335,30.3491,1,1
28,5,0.590,1.584,7,8,15,59.8765,29.9260,59.9383,30.2293,2,0
28,6,0.947,1.311,10,5,15,59.8698,30.3987,60.0129,30.3242,4,1
69,32,1.561,0.839,7,10,17,59.6667,29.8947,59.5688,30.1237,0,2
31,9,1.117,0.835,8,11,19,60.0115,30.6201,60.0116,30.3210,0,1
27,5,0.554,1.404,10,10,20,59.9443,30.2818,60.0163,30.3301,0,0
41,22,0.937,0.865,9,5,14,59.6706,30.0771,59.9357,30.3407,2,1
66,45,0.918,1.117,10,12,22,59.8375,30.4071,59.9416,30.2776,1,1
52,25,1.546,0.920,12,9,21,59.9367,30.2413,59.8431,30.2501,2,1
24,3,0.658,2.163,10,9,19,59.9326,30.3638,59.7227,30.2585,7,1
26,4,0.449,1.732,14,9,23,59.8973,30.4269,60.0647,30.3428,2,1
35,13,1.123,0.873,9,11,20,59.8485,30.3175,59.9243,30.4989,1,0
36,14,1.017,0.783,9,7,16,59.8324,30.0897,59.9588,30.2914,3,1
45,19,1.240,0.778,8,5,13,59.9226,30.3093,60.0362,30.3229,1,0
20,1,0.466,2.682,8,11,19,60.0474,30.3829,59.9457,30.2323,1,1
27,5,1.017,1.721,11,5,16,59.8536,30.4704,59.9988,30.3912,10,1
30,7,1.250,1.228,10,4,14,59.9397,30.3098,59.8764,29.9220,2,2
32,10,1.162,1.345,8,8,16,59.9127,30.3062,60.0367,30.4285,6,0
70,39,0.918,0.714,15,6,21,60.1454,30.5127,59.9410,30.3510,5,1
33,10,1.103,1.083,13,10,23,60.0597,30.3206,59.9344,30.3122,1,0
23,3,0.790,1.348,7,9,16,59.8251,30.1642,59.9355,30.3698,4,1
31,8,1.493,1.363,9,7,16,60.0274,30.2921,60.0395,30.4084,1,1
65,29,1.193,0.716,10,6,16,59.8895,30.4134,60.0390,30.3732,3,1
20,1,0.517,2.942,8,6,14,59.9233,30.4522,60.0177,30.3151,3,1
38,13,0.863,1.066,9,7,16,59.9347,30.2820,59.9694,30.4028,1,0
32,9,0.734,0.825,9,11,20,60.1117,30.4913,59.9570,30.3604,2,0
75,39,1.293,0.559,9,5,14,59.9228,30.4537,59.9433,30.2797,0,1
38,14,0.873,1.167,10,6,16,59.8718,30.4345,60.0176,30.3141,2,0
24,3,0.581,1.718,7,4,11,59.9590,30.3185,60.0810,30.3210,0,0
40,13,1.511,0.711,12,6,18,60.0031,30.2509,59.8876,30.4211,3,0
52,25,1.278,1.043,8,9,17,59.8293,30.4089,59.9597,30.3035,1,0
32,9,0.886,1.164,9,9,18,60.0547,30.3453,59.8921,30.2611,2,0
46,20,1.398,1.044,9,9,18,60.0171,30.2304,59.9575,30.3009,4,0
71,35,1.458,1.001,10,8,18,59.7433,30.0801,59.8782,29.8607,4,1
38,14,0.952,1.134,11,11,22,59.8534,30.3808,59.9294,30.4116,1,1
31,9,1.126,1.310,9,8,17,59.7184,30.0799,59.9417,30.2809,3,0
70,34,1.192,0.739,8,6,14,60.0477,30.3315,59.9391,30.2670,0,0
25,4,0.778,1.601,9,9,18,59.8801,30.3946,60.0140,30.3201,3,0
28,6,0.951,1.581,10,6,16,59.9452,30.2817,60.0505,30.4431,3,0
18,0,0.521,3.314,10,10,20,59.7389,30.0750,59.9428,30.2763,5,0
49,26,1.003,0.749,8,5,13,59.8483,30.1803,59.9878,30.3023,3,1
30,8,1.281,1.523,8,6,14,59.8258,30.1604,59.9086,30.3452,3,0
22,2,0.736,2.573,9,10,19,59.7311,30.4104,59.8779,30.3848,3,0
31,9,0.729,0.898,8,8,16,59.9856,30.2655,60.0495,30.4455,0,1
48,20,1.640,1.005,9,8,17,60.0743,30.3168,59.9093,30.2985,4,1
33,10,1.276,1.320,9,10,19,60.0536,30.3228,59.9478,30.4088,6,0
46,22,1.266,0.863,10,6,16,60.0351,30.3246,60.0295,30.4163,0,0
56,29,1.320,0.723,8,8,16,60.0624,30.3147,59.9200,30.3596,3,0
43,16,1.505,0.920,11,10,21,59.8469,30.3228,60.0630,30.3310,5,0
47,22,1.364,1.285,11,11,22,60.0404,30.3666,59.9597,30.4127,5,1
36,11,0.973,0.783,10,7,17,59.8579,30.1820,59.9837,30.2172,2,1
49,27,1.066,0.763,9,11,20,60.1953,29.7086,60.0636,30.3295,3,2
43,16,0.973,1.240,8,9,17,59.9405,30.3403,59.7199,30.4025,5,0
26,4,0.984,1.722,9,6,15,59.8391,30.3677,59.5650,30.1256,9,3
89,29,1.523,0.640,8,7,15,59.9416,30.3591,59.8633,30.4272,0,0
26,4,0.894,1.198,7,10,17,60.0415,30.3747,59.9384,30.2408,2,0
75,33,1.010,0.585,9,9,18,60.1454,30.2538,59.9945,30.3525,2,0
39,15,1.525,0.855,8,5,13,60.0400,30.3758,59.8946,30.2647,3,1
35,13,1.528,1.154,9,8,17,60.0612,30.3095,59.9443,30.3565,1,0
38,14,0.979,0.750,9,7,16,59.8744,30.4041,59.7869,30.6899,1,0
18,0,0.660,2.856,9,11,20,59.9458,30.2189,59.9484,30.3055,4,1
38,16,0.978,1.090,12,6,18,60.0296,30.2285,59.9398,30.2421,4,1
33,11,0.932,0.893,7,8,15,59.8799,30.9998,59.9977,30.3353,3,0
43,21,1.590,1.102,8,7,15,60.0190,30.6850,59.9751,30.4078,5,1
38,14,1.794,1.034,16,10,2,59.9262,30.3505,60.0219,30.3889,1,0
44,16,1.742,1.025,9,7,16,59.8372,30.3979,59.9580,30.3038,3,2
27,5,1.154,1.643,12,7,19,59.8802,30.3117,59.9198,30.4459,1,2
47,24,1.155,0.904,16,5,21,59.8488,30.2759,59.9654,30.3893,0,0
50,28,0.911,0.841,7,8,15,59.8305,30.1713,59.9983,29.7737,4,3
37,11,1.566,1.010,8,9,17,59.8584,30.2462,60.0360,30.3233,1,1
24,3,0.836,2.769,18,8,2,60.0373,30.4018,59.9380,30.3613,2,1
72,45,1.598,0.716,10,9,19,59.8598,30.3430,59.9935,30.3874,1,0
36,11,1.474,1.034,14,7,21,60.0164,30.3880,59.9324,30.2420,4,0
79,38,0.664,0.664,11,7,18,60.0490,30.3873,59.9446,30.3014,1,0
34,13,1.451,0.517,11,6,17,60.0136,30.6197,59.9637,30.3484,2,0
40,17,1.662,0.588,9,8,17,59.9449,30.4949,60.0103,30.3285,1,0
33,11,1.003,0.871,9,10,19,60.0741,30.4466,59.9434,30.3563,4,0
47,22,1.172,0.965,10,11,21,59.8510,30.1408,59.9396,30.3525,5,1
28,5,0.927,1.516,8,8,16,60.0046,30.2506,59.8615,30.2352,2,0
26,4,0.507,1.606,10,8,18,59.8614,30.4776,60.0488,30.3547,4,0
47,19,1.007,1.074,9,9,18,59.8752,30.3934,59.7201,30.4013,3,0
26,4,0.540,1.198,11,10,21,60.0499,30.3741,59.9219,30.3107,0,1
38,13,1.027,1.105,8,10,18,59.9040,30.4680,60.0421,30.3143,4,0
71,24,1.226,0.707,11,9,20,59.8522,30.2158,59.9998,30.3655,2,1
69,39,1.111,1.014,8,6,14,59.8481,30.3909,59.7525,30.5628,2,0
33,10,1.011,0.635,11,8,19,60.0453,30.3236,59.9316,30.3026,1,0
52,15,1.578,0.789,11,10,21,59.8576,30.2256,59.9999,30.3011,3,0
44,17,1.407,0.923,9,8,17,59.9220,30.2882,59.9000,30.4308,1,0
20,1,0.584,2.593,8,10,18,59.8314,30.1687,59.8972,30.4164,4,0
64,39,1.511,0.748,9,6,15,59.8781,30.2638,60.0163,30.3141,1,0
39,14,1.249,1.162,7,9,16,60.0137,30.2471,59.9269,30.3786,2,0
29,6,0.971,1.673,11,9,20,59.9877,30.2128,59.9958,30.3115,0,1
45,20,1.482,1.336,16,5,21,59.7186,30.0728,60.0022,30.3281,13,0
33,10,1.106,1.327,10,7,17,60.0158,30.2430,59.8771,29.8627,12,2
31,7,1.119,1.073,12,12,0,60.0183,30.3290,59.8601,30.3856,2,0
32,9,0.831,0.930,8,12,20,59.6952,30.4154,59.8503,30.2556,2,0
29,7,1.064,1.458,8,8,16,59.9300,30.3363,60.0708,30.3484,6,1
26,4,0.598,1.569,8,6,14,59.9320,30.4668,59.9413,30.2762,1,0
36,12,0.977,0.824,12,9,21,59.9665,30.3012,60.0356,30.4222,3,1
28,6,1.048,1.522,9,12,21,59.8913,29.8713,59.8659,30.3245,4,0
23,2,0.722,1.650,9,11,20,59.8284,30.1648,60.0186,30.2401,6,0
62,32,1.506,1.128,8,10,18,60.2145,30.3054,59.9660,30.3096,5,1
38,13,0.984,1.040,8,7,15,59.9234,30.3073,60.0357,30.3781,2,0
29,7,0.984,1.525,7,8,15,59.9551,30.3354,59.9877,30.2867,0,0
62,33,1.459,0.885,10,7,17,59.9684,30.4001,59.9421,30.2742,2,0
26,4,0.774,1.445,8,9,17,59.8539,30.3380,60.0073,30.2702,4,1
45,25,1.418,0.966,8,11,19,59.8459,30.2303,59.9854,30.4160,3,0
54,31,1.637,0.648,17,11,4,59.8685,30.2783,59.9232,30.4946,4,1
47,24,1.572,0.935,11,12,23,59.8803,30.3873,59.9965,30.3362,2,0
43,17,1.179,0.395,8,12,20,59.8375,30.4236,59.9907,30.3318,1,0
24,3,1.097,1.421,9,4,13,59.9646,30.3929,60.0538,30.3287,3,0
33,9,1.431,1.251,10,10,20,60.0553,30.3093,59.9330,30.3615,1,1
44,23,1.488,1.344,9,8,17,59.8595,30.2250,59.9821,30.3318,8,1
76,35,1.128,0.775,10,9,19,60.0258,30.4172,59.9272,30.3172,2,0
27,5,0.789,1.379,9,7,16,60.0270,30.2204,59.9320,30.3459,0,0
58,29,1.483,0.819,9,8,17,60.0150,30.3319,59.7177,30.4029,10,2
22,2,0.853,1.651,9,4,13,59.7320,30.5845,59.9347,30.3459,10,1
26,5,1.018,1.222,11,9,20,60.1690,30.3214,60.0192,30.3127,4,0
36,13,1.169,1.324,12,8,20,59.9535,30.4775,60.0213,30.6429,1,2
33,8,0.793,1.106,13,8,21,59.9499,30.4743,59.9337,30.2910,3,0
31,8,1.088,1.074,10,9,19,59.9188,30.4834,59.8788,29.9189,6,1
68,28,1.035,0.715,9,7,16,60.0133,30.4024,59.9186,30.2864,3,0
54,30,1.114,1.074,9,9,18,59.8455,30.2293,60.0128,30.3205,2,3
55,25,1.688,0.980,9,12,21,59.8530,30.2763,59.9523,30.2973,1,0
79,39,1.147,0.673,11,6,17,59.8771,30.2547,59.9134,30.5138,0,0
40,20,1.075,0.857,8,9,17,59.9909,30.2887,59.9439,30.4973,1,0
30,8,1.335,0.859,7,9,16,59.8374,30.1675,59.8981,30.4150,4,3
23,3,0.880,1.939,9,12,21,59.8489,30.2671,59.9340,30.4350,2,1
58,33,1.305,0.818,10,9,19,59.8657,30.3890,60.0020,30.3344,2,0
68,40,1.068,0.805,9,5,14,59.7839,30.1465,59.8628,30.4270,1,0
27,5,0.697,1.052,9,9,18,59.8361,30.5143,59.9598,30.3074,2,0
37,13,1.741,1.001,10,5,15,59.8398,30.4880,59.9264,30.3472,5,1
32,7,0.865,1.276,10,12,22,59.9107,30.3480,60.0275,30.2695,1,0
65,30,1.981,0.905,9,7,16,59.8842,30.4647,60.0031,30.3409,3,0
80,27,1.060,0.794,10,9,19,59.9187,30.3047,60.0165,30.3313,2,1
21,2,0.588,2.444,10,12,22,59.9045,30.4852,60.0252,30.2909,5,2
38,14,1.638,0.693,8,8,16,59.8291,30.1629,60.1096,30.4954,8,2
36,13,1.447,1.211,9,12,21,59.8670,30.4433,59.9594,30.3037,3,0
46,26,1.375,1.092,12,8,20,59.8313,30.4268,59.9680,30.4053,3,0
57,29,1.183,0.871,12,6,18,59.9415,30.2867,60.0366,30.3758,2,1
38,14,0.862,1.059,8,7,15,59.8927,30.3155,59.9235,30.4228,1,0
68,42,1.144,0.997,9,11,20,59.8347,30.1997,59.9382,30.4075,1,0
37,13,0.824,0.758,12,11,23,59.9125,30.2676,60.0621,30.1259,3,0
65,40,1.379,0.727,7,9,16,59.7244,30.4244,59.9479,30.3066,4,1
43,20,1.489,1.009,11,5,16,60.2130,30.3032,59.8758,30.4397,6,3
86,43,1.629,0.829,9,10,19,59.8791,30.4812,59.8999,30.3586,0,0
63,22,1.038,0.729,9,9,18,59.8344,30.5145,59.9422,30.2834,0,0
19,1,0.429,3.674,8,10,18,59.9276,30.4275,60.0379,30.3274,1,1
71,35,1.078,0.635,7,6,13,59.9218,30.4487,59.9336,30.2511,2,0
79,45,1.302,0.883,9,8,17,59.7842,30.6176,59.8518,30.3214,3,0
52,26,1.203,1.286,12,8,20,59.7163,30.3995,60.0238,30.3195,9,2
39,16,0.515,0.990,9,8,17,59.8428,30.4014,59.9964,29.7680,5,1
35,11,1.394,1.024,7,10,17,59.8474,30.3728,59.9492,30.2999,2,0
81,41,1.327,0.605,11,7,18,59.8549,30.3714,59.9474,30.3030,0,1
58,32,1.385,0.758,8,8,16,59.9126,30.3029,60.0279,30.2750,4,0
54,30,1.058,0.725,11,7,18,59.8346,30.2543,59.7212,30.4012,2,0
58,28,1.182,0.781,11,9,20,59.8599,30.1920,59.9468,30.3653,1,1
31,9,1.032,1.325,11,6,17,59.8276,30.4136,59.9989,30.2574,5,0
40,18,1.236,1.225,10,6,16,59.8561,30.3543,60.0173,30.3321,6,1
51,27,1.313,0.937,9,7,16,59.8282,30.1970,59.9370,30.2801,0,0
27,5,0.420,1.566,9,8,17,59.9175,30.4653,60.0521,30.3780,1,0
61,38,1.715,0.729,7,7,14,59.9500,30.2527,59.8394,30.2697,3,2
47,20,1.296,0.637,9,8,17,60.0326,30.2380,59.9325,30.3453,0,2
26,4,0.868,1.784,10,11,21,59.8599,30.2540,59.9576,30.3306,2,0
32,9,0.687,1.390,10,10,20,59.9731,30.2907,59.8332,30.3523,2,1
34,11,1.405,1.328,10,9,19,59.9624,30.3206,59.8658,30.3211,4,0
32,8,1.354,1.313,10,7,17,59.9360,30.2337,59.9103,30.4259,3,0
25,4,0.745,1.663,11,5,16,59.8720,30.4008,60.0040,30.2958,1,2
67,39,0.847,0.716,12,8,20,60.0450,30.3473,59.9318,30.3285,0,1
50,26,0.882,0.953,9,10,19,59.8828,30.4840,59.8271,30.3363,4,0
36,12,1.024,0.953,8,6,14,59.8376,30.1469,59.9418,30.3686,2,0
45,24,1.189,1.449,7,7,14,59.8725,30.3988,59.8482,30.0993,1,0
55,32,1.332,0.918,9,9,18,60.0565,30.4685,59.9355,30.3131,3,0
39,14,1.125,0.783,9,7,16,59.9420,30.3921,60.0719,30.2448,2,1
52,24,1.397,0.841,11,11,22,59.8264,30.4127,59.9297,30.2433,3,0
29,7,1.182,1.470,11,9,20,59.7400,30.6191,60.0327,30.4186,8,3
45,25,0.737,1.139,11,12,23,59.8388,30.4963,59.7871,30.1424,4,0
19,1,0.586,3.668,9,7,16,59.9110,30.4566,60.0260,30.3239,3,0
35,11,1.672,1.010,10,4,14,59.8677,30.4498,60.0080,30.4137,6,0
53,28,1.368,0.597,9,8,17,59.9391,30.2637,59.9569,30.3542,0,0
85,35,1.895,0.582,10,8,18,59.8447,30.1285,59.9136,30.3515,0,0
18,1,0.797,2.507,8,8,16,60.0329,30.2989,59.8778,30.3215,3,1
64,40,1.139,0.353,8,6,14,60.1089,30.4991,59.8774,30.4454,4,2
33,10,1.264,1.386,8,9,17,59.8955,30.4610,59.8372,30.2313,7,1
42,17,1.336,0.758,9,5,14,59.8371,30.3816,59.9362,30.3168,2,1
54,28,1.327,1.093,10,10,20,59.8261,30.1558,60.1117,30.5030,9,3
44,19,0.944,0.730,10,9,19,59.9546,30.4860,59.9371,30.2458,2,0
24,3,0.761,1.664,8,6,14,59.9531,30.4932,59.8996,30.2113,6,0
58,34,1.277,0.599,11,6,17,59.8294,30.1814,59.9317,30.3368,2,0
30,9,0.975,1.569,9,6,15,59.9616,30.3080,59.9318,30.4692,3,1
39,15,1.288,0.821,9,5,14,60.1456,30.2066,60.0309,30.2842,2,0
39,16,1.403,1.466,9,6,15,60.0031,30.2136,59.9207,30.4710,3,1
69,39,0.831,0.516,9,7,16,59.8730,30.4736,59.9432,30.3846,0,0
45,20,1.458,1.252,10,7,17,59.9397,30.2640,59.8511,30.3529,2,0
29,7,0.361,1.031,17,9,2,59.9699,30.4004,59.7429,30.4080,1,2
37,18,1.084,0.983,11,7,18,59.8744,30.3255,60.0065,30.2697,3,0
59,29,0.780,0.635,14,11,1,59.8587,30.3244,59.9869,30.2224,1,1
36,10,1.101,1.159,14,8,22,60.0452,30.3216,59.8742,30.3294,3,1
51,36,1.027,0.790,10,7,17,59.8632,30.4077,59.9369,30.2342,3,0
38,16,1.389,0.550,12,12,0,59.8277,30.1367,59.9352,30.3366,1,0
23,3,0.539,1.841,14,10,0,59.8997,30.4265,60.0356,30.3612,2,0
34,11,1.456,1.245,8,7,15,59.7354,30.4140,59.9953,30.3295,8,1
48,24,1.156,0.835,9,8,17,59.8932,30.4705,59.8405,30.2496,3,0
52,22,1.343,1.045,10,6,16,59.9381,30.3816,60.0637,30.3453,2,0
47,24,1.109,0.603,9,7,16,60.0273,30.2911,59.9300,30.3067,1,0
29,7,0.666,1.115,15,9,0,59.7479,30.0881,59.9951,29.7675,3,1
24,3,1.003,1.308,9,8,17,59.8628,30.3000,60.0605,30.3616,8,4
63,34,1.014,0.798,11,6,17,59.9953,30.2150,59.8303,30.3837,2,2
56,37,1.548,0.826,11,7,18,59.8089,30.5678,59.9378,30.4462,1,2
31,8,0.987,1.364,10,7,17,60.0765,30.3188,59.9485,30.2987,3,1
28,5,0.855,1.389,10,9,19,59.9191,30.2952,59.9955,30.3272,3,0
53,20,1.270,0.682,9,9,18,59.9587,30.4923,60.0369,30.3217,1,0
59,32,1.288,0.828,9,11,20,59.9406,30.3481,59.8422,30.2538,1,0
48,23,1.281,0.637,8,12,20,59.8671,30.3094,59.9871,30.3961,0,0
55,32,1.063,0.862,10,10,20,59.9152,30.2997,60.0011,30.3434,0,1
26,4,0.969,1.446,8,10,18,59.9796,30.4027,60.1100,30.4980,4,0
34,11,1.408,0.825,8,7,15,59.8701,30.3836,59.9336,30.3489,2,0
66,37,1.588,0.369,13,11,0,60.0009,30.3360,59.8939,30.4164,2,0
50,29,1.209,0.854,9,8,17,59.8336,30.4296,59.9294,30.3001,2,0
34,12,1.173,1.132,8,9,17,60.0177,30.2387,59.9196,30.2956,1,1
41,16,1.128,1.015,7,7,14,60.0073,30.3245,59.8632,30.4207,3,1
51,23,1.223,0.984,9,5,14,60.0025,30.2585,59.8449,30.4858,6,0
46,24,1.194,0.933,9,7,16,59.7884,30.8091,59.9253,30.4736,5,0
56,23,1.414,0.803,9,11,20,59.9174,30.3165,59.9981,30.2995,0,0
20,1,0.645,2.934,9,9,18,60.0775,30.2740,59.9463,30.4129,1,1
33,11,1.102,0.850,9,10,19,59.8554,30.2201,59.9841,30.3907,1,0
42,15,0.870,0.973,9,5,14,59.9387,30.2462,59.8478,30.4861,3,2
50,21,1.191,0.861,12,9,21,60.0178,30.4097,59.8985,30.4163,1,0
32,10,1.313,0.629,8,8,16,59.9290,30.4302,60.0697,30.3319,1,0
34,11,1.038,1.073,8,7,15,60.0141,30.2592,59.7314,30.0869,4,1
73,48,0.995,0.829,15,7,22,59.9127,30.3199,60.0661,30.3783,3,0
31,7,1.564,0.655,13,6,19,59.9304,30.2553,59.8376,30.1382,1,1
26,4,0.960,0.840,9,6,15,59.9142,30.2986,59.9812,30.3329,1,0
24,3,0.865,1.972,9,6,15,59.9255,30.4218,60.0923,30.3796,13,0
42,17,1.487,1.095,8,11,19,60.0374,30.4183,59.8900,30.3231,5,2
40,18,1.181,1.209,9,6,15,60.0231,30.3711,60.0196,30.6467,7,3
44,15,0.948,0.516,9,7,16,59.9056,30.6750,59.8998,30.2130,2,0
41,19,1.357,0.981,7,12,19,59.9522,30.2263,60.0666,30.3367,2,0
40,14,1.128,1.014,15,10,1,59.9567,30.4900,59.9456,30.3038,2,3
61,33,1.235,1.103,9,9,18,59.8521,30.2058,60.0058,30.2601,0,0
46,23,1.671,0.767,8,10,18,59.9157,30.4830,60.0014,30.3415,2,0
63,31,1.444,1.154,7,11,18,59.9208,30.2936,59.9952,30.1336,9,3
41,16,1.210,0.920,9,11,20,59.8500,30.2121,59.7237,30.0578,0,0
60,26,1.385,1.037,11,8,19,59.7295,30.5659,59.8086,30.3149,6,0
62,41,0.866,1.292,10,8,18,59.7204,30.3974,59.8617,30.1736,3,1
50,30,1.216,0.689,11,6,17,59.9657,30.3071,60.0195,30.3122,0,0
56,32,1.309,0.538,17,8,1,59.8543,30.2019,60.0022,30.3229,2,0
38,14,1.204,0.751,9,8,17,59.8475,30.2414,59.7172,30.4071,2,0
35,11,0.762,0.778,9,10,19,60.0121,30.2551,59.9490,30.5792,1,0
53,26,1.519,1.008,14,7,21,59.8369,30.2184,59.9306,30.3590,4,0
59,37,1.525,0.889,10,5,15,59.9268,30.3121,59.8522,30.2523,2,0
44,18,1.666,1.080,8,6,14,59.8766,30.3296,60.0164,30.3182,1,0
34,11,1.010,0.857,9,9,18,59.8495,30.1377,59.9733,30.2941,6,2
24,3,0.508,2.134,9,6,15,59.8366,30.5028,59.9728,30.3207,1,0
44,18,1.491,1.194,12,9,21,59.8710,30.3900,60.0015,30.3627,0,2
27,5,0.841,1.344,8,7,15,59.8631,30.4088,59.7593,30.5807,2,2
48,25,1.016,0.676,10,5,15,59.9171,30.2798,59.7860,30.6874,2,0
47,23,1.202,0.621,9,10,19,60.0376,30.3803,59.9268,30.3774,0,0
52,30,1.385,0.879,8,9,17,59.9332,30.6262,59.9742,30.3185,8,1
72,43,0.642,0.657,14,10,0,59.8963,30.4800,59.9285,30.3068,0,0
59,34,1.154,0.834,10,5,15,60.0487,30.3260,60.0846,29.9535,5,1
37,13,1.167,1.085,9,5,14,59.9538,30.4698,59.9865,30.2887,1,0
21,2,0.650,2.211,11,9,20,59.8941,30.4760,59.9674,30.2826,2,0
38,17,1.317,0.839,9,7,16,60.0429,30.4254,59.9410,30.3941,2,0
25,4,0.689,1.693,12,9,21,59.8532,30.2110,60.0303,30.3249,6,0
49,21,1.605,0.697,13,9,22,59.9192,30.2917,59.9872,30.2931,2,0
85,37,1.185,0.698,9,8,17,59.9962,30.6543,59.9343,30.3459,0,0
59,36,1.139,0.513,9,11,20,59.8970,30.4159,60.0228,30.3323,1,0
63,34,1.343,0.930,10,12,22,59.8335,30.0919,59.9878,30.2857,3,1
48,20,1.364,0.731,7,12,19,59.8480,30.2015,59.9577,30.3031,5,0
25,4,0.837,1.257,7,9,16,59.9210,30.4260,60.0366,30.3757,3,0
34,11,0.846,1.215,8,11,19,59.7249,30.5646,59.9290,30.3097,5,1
26,4,0.589,1.296,9,8,17,59.8580,30.3716,59.9735,30.3366,3,0
38,19,1.532,0.579,7,5,12,59.8736,30.3036,59.9893,30.2596,1,0
76,40,1.459,0.834,8,10,18,59.8806,30.4760,59.9857,30.3134,2,1
85,37,1.314,0.990,8,8,16,59.8538,30.2367,60.0020,30.3638,1,1
37,16,0.664,0.559,7,10,17,59.9138,30.4925,60.0513,30.4398,3,0
34,13,1.595,1.174,11,10,21,60.0593,30.3117,59.8419,30.2481,7,1
50,24,1.218,0.930,9,9,18,59.8573,30.3732,59.8513,30.0748,1,1
33,10,0.914,1.458,10,8,18,60.0130,30.3192,59.9313,30.3561,1,0
33,11,1.403,0.901,7,6,13,59.9880,30.2837,59.8767,30.3236,1,1
30,7,0.977,1.101,7,8,15,59.9576,30.3266,59.9001,30.2724,0,0
43,22,1.469,0.732,10,12,22,60.0595,30.3097,59.9280,30.3193,2,1
31,9,1.275,1.399,11,9,20,59.8320,30.1993,59.9594,30.3045,2,0
50,20,1.326,1.277,12,6,18,59.8638,30.3721,59.9984,30.2983,4,0
76,44,1.377,0.849,11,11,22,60.0011,30.2869,59.8983,30.4174,2,0
25,3,0.789,1.728,10,8,18,59.8735,30.4426,60.0167,30.3304,2,2
59,34,1.113,0.807,17,8,1,59.8527,30.2060,60.0023,30.3727,3,0
53,26,1.072,0.574,9,7,16,59.9548,30.4744,60.0506,30.4443,1,0
64,44,1.862,0.972,10,6,16,59.9784,30.4057,59.8325,30.3494,1,0
47,19,1.354,0.901,9,9,18,59.9397,30.4777,59.9627,30.2884,2,0
40,16,1.303,0.672,9,9,18,59.9291,30.4247,59.9290,30.2467,0,0
73,38,1.057,0.608,9,9,18,59.8523,30.1907,59.9669,30.2830,4,1
45,20,1.329,0.634,9,10,19,60.0585,30.3200,59.9298,30.3977,0,0
37,14,1.152,0.886,11,7,18,59.8513,30.3779,60.0102,30.3847,2,0
70,31,1.413,0.547,9,8,17,59.9985,30.3377,60.1074,30.4983,1,0
35,11,1.528,1.249,11,11,22,59.8650,30.3944,59.9524,30.3014,1,1
65,34,1.106,0.873,10,4,14,59.8800,30.4818,59.9422,30.2822,1,0
53,32,0.897,1.313,9,5,14,59.9959,30.6466,59.9441,30.3546,1,1
44,21,1.411,1.056,7,8,15,59.8565,30.2100,59.9593,30.3028,2,1
38,16,0.750,1.042,10,8,18,59.9758,30.5101,59.8514,30.3318,3,0
28,7,1.071,1.212,9,6,15,59.9536,30.4335,60.0775,30.3026,1,1
48,19,1.936,0.759,11,9,20,60.0493,30.3814,59.9981,30.3002,2,0
43,19,1.213,0.905,10,8,18,59.9931,30.3189,59.8535,30.3158,0,0
69,31,1.936,1.158,9,8,17,60.0229,30.3866,59.9209,30.2939,5,0
36,14,1.013,0.828,10,12,22,60.0504,30.3543,59.9566,30.3322,0,0
46,21,1.104,0.934,8,11,19,59.9886,30.1615,59.9930,30.4296,4,0
33,11,0.943,0.991,8,11,19,59.9262,30.3086,60.0405,30.3693,3,0
28,6,1.037,1.749,9,9,18,59.9046,30.6804,59.8991,30.4300,1,1
45,16,0.990,0.895,13,9,22,59.7520,30.5735,59.8372,30.3342,2,0
36,13,1.430,1.397,10,9,19,59.8586,30.2326,60.0124,30.3260,9,0
69,33,1.424,1.137,7,8,15,59.8949,30.4723,59.9407,30.2769,5,1
36,10,1.140,1.088,8,7,15,60.0919,29.9505,60.0544,30.3374,3,0
52,27,1.154,1.196,8,5,13,59.9133,30.3173,60.0895,29.9653,5,3
40,16,1.454,0.739,9,9,18,60.0101,30.2632,59.8778,30.3275,4,1
33,10,0.834,0.753,9,12,21,60.0431,30.6417,59.9569,30.3267,1,1
32,9,0.824,1.381,14,10,0,59.8835,30.4834,60.0198,30.6449,6,1
37,14,1.224,1.137,7,9,16,59.8680,30.2494,59.9350,30.3338,1,0
42,17,1.646,0.783,11,7,18,59.8342,30.5101,60.0075,30.3561,3,2
42,18,1.205,0.809,12,9,21,59.8685,30.4090,59.7827,30.6267,2,0
27,5,1.185,1.339,10,4,14,59.9168,30.3173,60.0409,30.3289,1,0
37,12,1.548,1.064,10,5,15,59.9211,30.3074,60.0171,30.2302,2,2
34,9,0.863,1.175,11,10,21,59.8641,30.4481,59.8513,30.3551,1,1
22,2,0.465,2.233,12,8,20,59.9330,30.3558,59.8788,30.5268,1,0
18,0,0.448,1.748,17,5,22,60.0469,30.3294,59.9483,30.3529,0,0
45,20,1.535,0.778,10,8,18,59.9981,30.3450,59.9311,30.4516,4,0
20,1,0.443,2.429,14,9,23,59.8617,30.3844,59.9884,30.2860,3,0
41,18,1.847,0.923,9,12,21,59.9256,30.5025,60.0234,30.3193,7,1
46,18,1.495,1.197,16,10,2,60.0968,29.9723,59.9310,30.3594,9,3
